Customer_ID,Purchase_Date,Quantity,Unit_Price,Total_Amount,Product_Category
C10322,2024-12-16,2,273.39,546.78,Personal Care
C10063,2024-11-26,1,308.44,308.44,Personal Care
C10457,2024-08-17,3,532.73,1598.19,Beverages
C10135,2024-07-10,3,176.04,528.12,Beverages
C10188,2024-11-09,3,571.13,1713.3899999999999,Beverages
C10504,2024-12-13,2,441.25,882.5,Grocery
C10413,2024-12-09,4,1175.64,4702.56,Beverages
C10237,2024-07-22,2,387.41,774.82,Home Care
C10547,2024-07-01,3,509.37,1528.1100000000001,Grocery
C10236,2024-10-11,4,759.28,3037.12,Home Care
C10339,2024-12-22,5,420.09,2100.45,Personal Care
C10147,2024-08-06,4,315.66,1262.64,Beverages
C10109,2024-10-31,2,236.98,473.96,Home Care
C10294,2024-10-24,4,404.15,1616.6,Snacks
C10337,2024-12-18,2,668.38,1336.76,Personal Care
C10483,2024-09-26,2,393.41,786.82,Snacks
C10234,2024-12-12,3,461.99,1385.97,Snacks
C10537,2024-11-14,2,876.53,1753.06,Personal Care
C10364,2024-10-11,3,1019.08,3057.2400000000002,Beverages
C10042,2024-09-29,4,631.44,2525.76,Home Care
C10443,2024-09-25,3,478.0,1434.0,Personal Care
C10344,2024-10-26,5,948.36,4741.8,Beverages
C10233,2024-12-02,1,356.59,356.59,Personal Care
C10280,2024-07-17,2,370.94,741.88,Beverages
C10181,2024-09-23,3,535.09,1605.27,Home Care
C10368,2024-12-11,7,747.85,5234.95,Beverages
C10340,2024-11-21,7,1276.63,8936.41,Home Care
C10268,2024-09-20,3,329.65,988.9499999999999,Grocery
C10171,2024-08-27,2,556.95,1113.9,Personal Care
C10239,2024-09-03,2,897.6,1795.2,Grocery
C10298,2024-11-24,5,714.62,3573.1,Beverages
C10283,2024-12-04,5,237.17,1185.85,Personal Care
C10185,2024-07-15,1,329.34,329.34,Grocery
C10349,2024-11-09,7,335.25,2346.75,Personal Care
C10135,2024-10-19,3,609.78,1829.34,Snacks
C10300,2024-07-07,1,382.95,382.95,Beverages
C10072,2024-07-07,4,666.33,2665.32,Personal Care
C10283,2024-08-11,3,434.69,1304.07,Personal Care
C10470,2024-10-09,3,215.17,645.51,Personal Care
C10490,2024-07-17,1,394.08,394.08,Snacks
C10416,2024-10-16,2,367.83,735.66,Grocery
C10447,2024-08-18,2,285.85,571.7,Home Care
C10039,2024-11-20,1,212.03,212.03,Home Care
C10204,2024-09-30,4,548.16,2192.64,Personal Care
C10392,2024-11-06,7,1144.92,8014.4400000000005,Home Care
C10480,2024-08-16,2,401.69,803.38,Beverages
C10349,2024-10-02,5,580.05,2900.25,Snacks
C10512,2024-09-12,2,529.62,1059.24,Home Care
C10163,2024-09-14,4,572.96,2291.84,Home Care
C10092,2024-07-25,2,247.16,494.32,Beverages
C10051,2024-11-16,4,359.5,1438.0,Beverages
C10349,2024-12-21,2,932.06,1864.12,Personal Care
C10399,2024-12-05,4,348.75,1395.0,Personal Care
C10171,2024-10-21,2,644.87,1289.74,Beverages
C10470,2024-08-02,2,460.21,920.42,Grocery
C10443,2024-10-01,2,405.49,810.98,Home Care
C10216,2024-07-25,4,382.71,1530.84,Grocery
C10143,2024-08-09,2,366.62,733.24,Grocery
C10445,2024-12-30,1,914.33,914.33,Snacks
C10402,2024-09-24,3,323.85,971.5500000000001,Beverages
C10102,2024-11-19,6,1188.56,7131.36,Grocery
C10153,2024-09-08,1,459.75,459.75,Beverages
C10291,2024-12-07,5,953.38,4766.9,Home Care
C10306,2024-12-15,3,414.12,1242.3600000000001,Home Care
C10099,2024-12-03,5,1076.14,5380.700000000001,Home Care
C10569,2024-09-16,2,508.12,1016.24,Beverages
C10233,2024-11-01,5,209.09,1045.45,Home Care
C10228,2024-08-15,1,318.21,318.21,Beverages
C10036,2024-10-31,2,424.72,849.44,Home Care
C10525,2024-10-12,2,662.22,1324.44,Grocery
C10141,2024-12-28,3,1294.53,3883.59,Snacks
C10592,2024-11-24,4,1402.26,5609.04,Beverages
C10297,2024-11-17,5,647.05,3235.25,Home Care
C10524,2024-12-25,7,697.15,4880.05,Beverages
C10107,2024-09-08,1,396.62,396.62,Beverages
C10099,2024-11-04,1,446.65,446.65,Snacks
C10480,2024-05-08,2,333.04,666.08,Home Care
C10491,2024-09-14,2,376.14,752.28,Snacks
C10325,2024-12-15,5,1265.94,6329.700000000001,Personal Care
C10019,2024-09-09,1,433.0,433.0,Personal Care
C10566,2024-11-26,2,703.91,1407.82,Home Care
C10235,2024-12-16,2,310.91,621.82,Snacks
C10561,2024-08-08,4,445.65,1782.6,Snacks
C10522,2024-07-14,2,300.78,601.56,Grocery
C10510,2024-11-27,8,1177.24,9417.92,Snacks
C10413,2024-12-05,1,864.41,864.41,Personal Care
C10403,2024-09-09,2,293.88,587.76,Home Care
C10319,2024-11-13,3,907.1,2721.3,Grocery
C10014,2024-05-04,3,513.54,1540.62,Grocery
C10232,2024-11-06,5,786.96,3934.8,Personal Care
C10438,2024-12-17,3,833.47,2500.41,Home Care
C10487,2024-11-29,4,609.02,2436.08,Snacks
C10335,2024-12-08,4,383.21,1532.84,Personal Care
C10425,2024-08-18,2,335.85,671.7,Grocery
C10013,2024-12-27,4,646.43,2585.72,Home Care
C10281,2024-11-19,3,461.33,1383.99,Personal Care
C10304,2024-10-23,2,494.33,988.66,Snacks
C10535,2024-12-08,5,959.51,4797.55,Snacks
C10186,2024-12-30,3,852.42,2557.2599999999998,Beverages
C10137,2024-10-22,5,494.57,2472.85,Personal Care
C10211,2024-11-20,2,751.98,1503.96,Home Care
C10102,2024-11-13,5,642.83,3214.15,Snacks
C10335,2024-09-10,4,871.92,3487.68,Beverages
C10385,2024-09-11,3,748.2,2244.6000000000004,Snacks
C10480,2024-11-15,1,549.18,549.18,Snacks
C10583,2024-12-24,5,321.07,1605.35,Beverages
C10044,2024-11-03,3,285.23,855.69,Personal Care
C10148,2024-07-19,2,445.47,890.94,Beverages
C10180,2024-11-19,3,585.64,1756.92,Grocery
C10149,2024-11-18,5,1013.03,5065.15,Home Care
C10496,2024-10-27,5,559.19,2795.9500000000003,Home Care
C10083,2024-09-28,2,581.39,1162.78,Grocery
C10017,2024-11-28,2,357.73,715.46,Home Care
C10516,2024-08-29,1,162.59,162.59,Snacks
C10576,2024-08-12,3,315.93,947.79,Home Care
C10135,2024-10-10,2,292.46,584.92,Beverages
C10199,2024-11-08,4,774.13,3096.52,Grocery
C10301,2024-09-08,3,436.57,1309.71,Snacks
C10315,2024-11-19,4,570.51,2282.04,Grocery
C10594,2024-10-06,5,454.39,2271.95,Beverages
C10242,2024-11-09,1,354.64,354.64,Grocery
C10007,2024-12-07,4,1219.36,4877.44,Beverages
C10253,2024-04-28,2,470.47,940.94,Personal Care
C10333,2024-07-09,2,382.78,765.56,Snacks
C10310,2024-09-22,3,505.33,1515.99,Home Care
C10307,2024-05-25,5,637.35,3186.75,Home Care
C10553,2024-11-10,4,379.56,1518.24,Grocery
C10484,2024-10-18,6,1136.44,6818.64,Personal Care
C10151,2024-05-29,4,581.59,2326.36,Grocery
C10213,2024-09-10,5,295.34,1476.6999999999998,Beverages
C10400,2024-12-14,6,297.89,1787.34,Home Care
C10246,2024-10-02,1,500.31,500.31,Snacks
C10257,2024-09-30,1,215.13,215.13,Beverages
C10100,2024-12-03,5,780.61,3903.05,Beverages
C10152,2024-11-16,6,982.94,5897.64,Snacks
C10444,2024-11-15,7,970.88,6796.16,Home Care
C10505,2024-11-28,2,218.84,437.68,Home Care
C10470,2024-12-05,5,654.19,3270.9500000000003,Beverages
C10184,2024-10-09,2,240.76,481.52,Beverages
C10081,2024-11-13,4,889.41,3557.64,Grocery
C10095,2024-09-28,3,514.41,1543.23,Personal Care
C10236,2024-05-08,2,628.06,1256.12,Home Care
C10310,2024-11-25,4,306.03,1224.12,Beverages
C10535,2024-11-01,4,774.23,3096.92,Grocery
C10539,2024-12-16,4,669.55,2678.2,Personal Care
C10001,2024-10-31,6,522.93,3137.58,Grocery
C10424,2024-11-20,1,873.18,873.18,Grocery
C10179,2024-11-06,3,583.8,1751.3999999999999,Personal Care
C10118,2024-05-29,3,587.86,1763.58,Beverages
C10333,2024-12-01,3,393.05,1179.15,Personal Care
C10020,2024-11-12,4,338.16,1352.64,Snacks
C10200,2024-12-05,7,1006.56,7045.92,Snacks
C10331,2024-12-28,3,965.07,2895.21,Personal Care
C10163,2024-09-14,1,518.02,518.02,Grocery
C10356,2024-07-12,1,440.95,440.95,Beverages
C10276,2024-05-16,2,463.17,926.34,Beverages
C10479,2024-11-05,3,394.08,1182.24,Home Care
C10108,2024-08-30,3,148.25,444.75,Beverages
C10034,2024-12-23,1,299.25,299.25,Personal Care
C10317,2024-08-19,3,304.77,914.31,Home Care
C10154,2024-12-13,3,577.19,1731.5700000000002,Personal Care
C10424,2024-08-08,4,339.66,1358.64,Personal Care
C10055,2024-12-16,9,1081.22,9730.98,Home Care
C10345,2024-11-11,2,291.12,582.24,Beverages
C10593,2024-11-17,3,460.61,1381.83,Home Care
C10055,2024-11-05,4,396.16,1584.64,Snacks
C10181,2024-11-01,8,646.7,5173.6,Beverages
C10506,2024-10-14,3,684.57,2053.71,Beverages
C10320,2024-11-18,6,788.87,4733.22,Personal Care
C10104,2024-07-12,2,347.0,694.0,Home Care
C10127,2024-11-27,3,394.41,1183.23,Grocery
C10458,2024-11-22,7,807.01,5649.07,Beverages
C10516,2024-11-12,4,377.32,1509.28,Snacks
C10216,2024-09-13,5,427.83,2139.15,Home Care
C10284,2024-12-08,4,474.87,1899.48,Beverages
C10469,2024-08-01,2,398.27,796.54,Home Care
C10106,2024-10-21,5,526.97,2634.8500000000004,Beverages
C10123,2024-09-05,3,362.77,1088.31,Grocery
C10464,2024-11-18,6,1186.77,7120.62,Grocery
C10111,2024-09-03,1,372.21,372.21,Personal Care
C10462,2024-12-20,1,826.3,826.3,Home Care
C10298,2024-05-09,2,398.05,796.1,Personal Care
C10594,2024-12-12,5,518.73,2593.65,Snacks
C10019,2024-05-18,4,614.81,2459.24,Snacks
C10567,2024-09-16,3,603.82,1811.46,Beverages
C10135,2024-12-13,7,277.81,1944.67,Grocery
C10021,2024-10-23,2,543.82,1087.64,Home Care
C10434,2024-10-25,1,552.22,552.22,Grocery
C10319,2024-09-28,1,418.8,418.8,Personal Care
C10502,2024-07-16,2,323.01,646.02,Grocery
C10065,2024-10-05,5,730.0,3650.0,Personal Care
C10048,2024-06-24,2,555.0,1110.0,Snacks
C10340,2024-12-01,5,706.11,3530.55,Beverages
C10529,2024-11-01,2,385.67,771.34,Beverages
C10243,2024-11-26,8,542.54,4340.32,Home Care
C10478,2024-11-28,1,420.04,420.04,Personal Care
C10543,2024-09-20,7,847.41,5931.87,Snacks
C10521,2024-12-02,7,1198.17,8387.19,Snacks
C10305,2024-10-20,2,469.76,939.52,Personal Care
C10419,2024-11-28,2,241.33,482.66,Snacks
C10315,2024-08-21,2,440.96,881.92,Beverages
C10404,2024-09-07,4,611.53,2446.12,Personal Care
C10340,2024-09-17,3,379.0,1137.0,Personal Care
C10315,2024-10-15,4,684.19,2736.76,Snacks
C10262,2024-10-11,4,420.33,1681.32,Grocery
C10391,2024-10-24,2,365.06,730.12,Beverages
C10450,2024-12-17,2,435.9,871.8,Personal Care
C10551,2024-09-03,5,588.55,2942.75,Personal Care
C10367,2024-08-29,2,283.37,566.74,Home Care
C10060,2024-09-06,3,367.84,1103.52,Snacks
C10352,2024-12-05,3,357.39,1072.17,Personal Care
C10189,2024-10-23,2,399.21,798.42,Snacks
C10016,2024-12-29,6,1385.24,8311.44,Grocery
C10043,2024-11-22,6,801.9,4811.4,Beverages
C10354,2024-07-12,3,386.37,1159.1100000000001,Beverages
C10566,2024-10-12,2,794.39,1588.78,Home Care
C10303,2024-11-11,2,368.08,736.16,Beverages
C10267,2024-11-30,5,684.7,3423.5,Home Care
C10053,2024-10-19,4,644.27,2577.08,Beverages
C10405,2024-11-27,6,930.23,5581.38,Home Care
C10033,2024-06-27,2,528.4,1056.8,Beverages
C10504,2024-09-10,6,393.56,2361.36,Beverages
C10489,2024-06-18,2,336.86,673.72,Home Care
C10594,2024-10-04,4,591.34,2365.36,Personal Care
C10170,2024-10-07,3,339.99,1019.97,Home Care
C10097,2024-12-02,5,506.35,2531.75,Snacks
C10179,2024-09-22,3,558.57,1675.71,Personal Care
C10479,2024-09-12,7,703.93,4927.509999999999,Personal Care
C10131,2024-11-01,1,370.96,370.96,Personal Care
C10532,2024-10-21,2,400.77,801.54,Grocery
C10092,2024-11-13,1,672.41,672.41,Personal Care
C10029,2024-12-24,3,386.78,1160.34,Snacks
C10131,2024-11-24,6,539.43,3236.58,Home Care
C10452,2024-09-23,2,667.67,1335.34,Personal Care
C10361,2024-11-26,6,1192.86,7157.16,Snacks
C10212,2024-11-09,2,300.33,600.66,Home Care
C10393,2024-11-04,2,349.27,698.54,Personal Care
C10389,2024-08-21,3,372.68,1118.04,Grocery
C10332,2024-11-25,4,753.92,3015.68,Home Care
C10308,2024-11-20,2,508.34,1016.68,Home Care
C10060,2024-12-21,7,882.42,6176.94,Grocery
C10155,2024-07-28,1,692.26,692.26,Grocery
C10316,2024-12-26,7,703.84,4926.88,Home Care
C10081,2024-11-28,2,614.4,1228.8,Beverages
C10285,2024-10-11,3,739.52,2218.56,Beverages
C10070,2024-12-12,3,918.07,2754.21,Beverages
C10472,2024-11-23,10,1142.19,11421.900000000001,Snacks
C10061,2024-08-22,1,346.79,346.79,Beverages
C10055,2024-09-15,5,537.14,2685.7,Grocery
C10382,2024-09-06,4,933.45,3733.8,Grocery
C10132,2024-09-12,5,543.92,2719.6,Beverages
C10210,2024-11-11,7,1028.72,7201.04,Home Care
C10188,2024-05-02,3,421.52,1264.56,Snacks
C10129,2024-07-28,2,371.93,743.86,Home Care
C10457,2024-11-15,1,768.24,768.24,Snacks
C10415,2024-09-23,3,666.41,1999.23,Beverages
C10143,2024-09-24,1,345.62,345.62,Personal Care
C10412,2024-12-03,5,523.65,2618.25,Snacks
C10428,2024-10-23,5,474.81,2374.05,Home Care
C10323,2024-08-29,2,254.26,508.52,Snacks
C10347,2024-08-11,7,246.03,1722.21,Snacks
C10560,2024-11-21,8,1310.94,10487.52,Personal Care
C10272,2024-09-05,3,700.28,2100.84,Beverages
C10231,2024-08-06,3,399.26,1197.78,Personal Care
C10323,2024-12-11,1,349.48,349.48,Grocery
C10501,2024-10-08,1,662.98,662.98,Personal Care
C10425,2024-11-18,1,234.1,234.1,Home Care
C10045,2024-12-14,2,696.01,1392.02,Personal Care
C10275,2024-05-10,1,608.67,608.67,Beverages
C10443,2024-09-07,3,339.43,1018.29,Home Care
C10134,2024-10-20,7,908.5,6359.5,Home Care
C10593,2024-11-14,2,485.92,971.84,Grocery
C10484,2024-10-11,4,201.06,804.24,Home Care
C10507,2024-12-26,1,253.53,253.53,Personal Care
C10049,2024-11-21,2,421.65,843.3,Personal Care
C10347,2024-10-04,4,452.48,1809.92,Home Care
C10316,2024-10-08,4,691.29,2765.16,Personal Care
C10376,2024-08-12,1,476.7,476.7,Beverages
C10510,2024-12-20,4,1335.88,5343.52,Home Care
C10211,2024-10-31,3,659.25,1977.75,Beverages
C10320,2024-09-04,3,269.88,809.64,Personal Care
C10407,2024-12-17,1,317.79,317.79,Snacks
C10451,2024-10-18,2,647.76,1295.52,Personal Care
C10462,2024-07-08,4,505.79,2023.16,Beverages
C10202,2024-10-18,3,382.74,1148.22,Beverages
C10598,2024-09-19,4,804.65,3218.6,Personal Care
C10005,2024-12-22,2,828.11,1656.22,Personal Care
C10295,2024-08-14,2,461.03,922.06,Grocery
C10365,2024-07-31,3,430.51,1291.53,Beverages
C10036,2024-12-26,6,459.59,2757.54,Grocery
C10270,2024-09-26,1,256.05,256.05,Home Care
C10357,2024-10-27,4,715.83,2863.32,Grocery
C10364,2024-12-16,2,422.48,844.96,Grocery
C10071,2024-11-18,8,1088.52,8708.16,Snacks
C10166,2024-11-11,3,158.7,476.09999999999997,Personal Care
C10146,2024-09-05,3,398.46,1195.3799999999999,Home Care
C10383,2024-11-14,1,414.42,414.42,Home Care
C10197,2024-10-29,6,1004.45,6026.700000000001,Snacks
C10342,2024-11-19,2,339.91,679.82,Grocery
C10438,2024-11-08,2,530.61,1061.22,Beverages
C10478,2024-12-26,2,982.9,1965.8,Home Care
C10110,2024-10-25,5,567.36,2836.8,Personal Care
C10542,2024-11-03,4,258.1,1032.4,Grocery
C10099,2024-09-23,2,376.53,753.06,Beverages
C10013,2024-07-17,5,310.3,1551.5,Grocery
C10026,2024-04-29,6,527.74,3166.44,Grocery
C10120,2024-11-04,3,714.75,2144.25,Beverages
C10523,2024-11-11,6,914.26,5485.5599999999995,Grocery
C10124,2024-11-11,9,961.06,8649.539999999999,Beverages
C10416,2024-09-16,4,669.9,2679.6,Snacks
C10251,2024-10-15,3,409.85,1229.5500000000002,Home Care
C10023,2024-11-28,4,830.81,3323.24,Snacks
C10266,2024-10-02,6,574.49,3446.94,Snacks
C10016,2024-09-03,2,273.52,547.04,Home Care
C10285,2024-07-30,6,512.42,3074.5199999999995,Beverages
C10335,2024-07-21,3,375.96,1127.8799999999999,Grocery
C10312,2024-09-25,7,557.49,3902.4300000000003,Grocery
C10169,2024-08-26,2,483.93,967.86,Personal Care
C10459,2024-12-27,3,906.78,2720.34,Personal Care
C10358,2024-09-21,5,473.87,2369.35,Beverages
C10152,2024-12-03,8,923.14,7385.12,Home Care
C10260,2024-08-05,3,427.03,1281.09,Beverages
C10065,2024-08-21,4,390.64,1562.56,Beverages
C10553,2024-11-20,1,336.84,336.84,Home Care
C10451,2024-08-07,3,536.58,1609.7400000000002,Personal Care
C10172,2024-09-29,1,272.81,272.81,Home Care
C10404,2024-11-21,3,625.43,1876.29,Personal Care
C10407,2024-10-13,4,855.38,3421.52,Personal Care
C10365,2024-11-21,3,840.53,2521.59,Grocery
C10032,2024-12-25,6,886.08,5316.4800000000005,Snacks
C10527,2024-08-14,5,523.38,2616.9,Snacks
C10573,2024-06-02,7,444.3,3110.1,Grocery
C10584,2024-09-04,4,704.38,2817.52,Beverages
C10588,2024-12-07,6,1235.65,7413.900000000001,Personal Care
C10557,2024-11-20,7,962.97,6740.79,Grocery
C10443,2024-09-07,4,293.24,1172.96,Snacks
C10034,2024-12-25,3,282.51,847.53,Snacks
C10279,2024-08-03,1,404.87,404.87,Home Care
C10147,2024-08-26,3,352.47,1057.41,Snacks
C10131,2024-12-29,6,849.98,5099.88,Grocery
C10498,2024-09-13,2,497.16,994.32,Snacks
C10487,2024-12-17,4,596.92,2387.68,Beverages
C10313,2024-11-20,3,361.12,1083.3600000000001,Grocery
C10441,2024-10-15,4,745.25,2981.0,Personal Care
C10077,2024-11-28,1,460.11,460.11,Snacks
C10133,2024-12-21,4,359.18,1436.72,Personal Care
C10516,2024-10-27,2,514.73,1029.46,Personal Care
C10270,2024-11-28,7,723.77,5066.389999999999,Personal Care
C10327,2024-08-11,1,273.16,273.16,Beverages
C10277,2024-08-30,2,522.85,1045.7,Personal Care
C10121,2024-06-17,4,424.8,1699.2,Grocery
C10495,2024-07-27,2,650.68,1301.36,Snacks
C10454,2024-10-30,4,540.08,2160.32,Personal Care
C10410,2024-12-01,10,930.47,9304.7,Snacks
C10211,2024-09-02,1,332.79,332.79,Beverages
C10385,2024-10-26,2,677.2,1354.4,Grocery
C10571,2024-11-21,4,652.99,2611.96,Snacks
C10389,2024-09-09,2,332.01,664.02,Home Care
C10296,2024-09-20,4,296.85,1187.4,Personal Care
C10162,2024-10-09,5,964.47,4822.35,Home Care
C10313,2024-08-12,2,519.13,1038.26,Snacks
C10223,2024-11-24,1,387.46,387.46,Home Care
C10366,2024-08-22,1,386.04,386.04,Home Care
C10027,2024-08-12,6,392.0,2352.0,Beverages
C10114,2024-08-23,1,286.42,286.42,Beverages
C10472,2024-09-23,1,454.23,454.23,Beverages
C10228,2024-05-08,2,408.0,816.0,Home Care
C10259,2024-11-05,4,511.57,2046.28,Personal Care
C10326,2024-11-08,4,327.64,1310.56,Grocery
C10262,2024-11-21,1,388.92,388.92,Personal Care
C10455,2024-10-13,1,328.58,328.58,Grocery
C10147,2024-06-13,4,319.53,1278.12,Snacks
C10455,2024-12-05,3,777.38,2332.14,Snacks
C10125,2024-08-25,2,519.94,1039.88,Grocery
C10222,2024-12-01,3,458.89,1376.67,Home Care
C10352,2024-11-25,1,329.09,329.09,Personal Care
C10531,2024-08-22,3,308.63,925.89,Beverages
C10139,2024-12-30,14,1066.5,14931.0,Home Care
C10352,2024-12-10,4,512.22,2048.88,Personal Care
C10038,2024-12-28,7,632.85,4429.95,Home Care
C10045,2024-05-11,1,515.48,515.48,Snacks
C10460,2024-10-13,1,390.74,390.74,Personal Care
C10431,2024-10-10,3,319.66,958.98,Snacks
C10225,2024-06-19,3,492.12,1476.3600000000001,Home Care
C10373,2024-11-11,4,354.41,1417.64,Home Care
C10228,2024-10-28,4,565.07,2260.28,Home Care
C10166,2024-10-20,3,560.73,1682.19,Beverages
C10258,2024-07-20,4,330.89,1323.56,Home Care
C10187,2024-10-22,2,432.79,865.58,Beverages
C10489,2024-11-22,2,1177.98,2355.96,Snacks
C10247,2024-12-11,4,559.71,2238.84,Snacks
C10192,2024-12-02,10,932.91,9329.1,Beverages
C10321,2024-10-30,4,840.71,3362.84,Home Care
C10454,2024-07-26,2,541.38,1082.76,Beverages
C10164,2024-07-09,5,162.23,811.15,Grocery
C10563,2024-11-26,2,296.49,592.98,Home Care
C10278,2024-11-02,2,285.1,570.2,Personal Care
C10396,2024-07-02,4,418.99,1675.96,Beverages
C10574,2024-07-26,2,464.53,929.06,Snacks
C10259,2024-11-10,5,1094.2,5471.0,Personal Care
C10119,2024-05-15,3,609.77,1829.31,Beverages
C10448,2024-05-09,2,575.23,1150.46,Snacks
C10003,2024-08-25,2,468.77,937.54,Home Care
C10274,2024-10-21,4,311.96,1247.84,Home Care
C10587,2024-12-26,8,895.69,7165.52,Grocery
C10248,2024-11-27,2,596.85,1193.7,Grocery
C10410,2024-11-15,2,626.55,1253.1,Beverages
C10315,2024-12-21,2,265.87,531.74,Snacks
C10128,2024-08-05,1,279.18,279.18,Home Care
C10190,2024-08-08,2,347.0,694.0,Beverages
C10314,2024-11-06,1,302.6,302.6,Grocery
C10062,2024-12-03,3,373.27,1119.81,Home Care
C10248,2024-11-10,2,538.04,1076.08,Snacks
C10248,2024-11-24,2,454.43,908.86,Grocery
C10500,2024-04-29,3,411.5,1234.5,Snacks
C10074,2024-12-02,14,981.31,13738.34,Snacks
C10505,2024-11-15,4,326.95,1307.8,Snacks
C10246,2024-12-15,7,657.46,4602.22,Personal Care
C10390,2024-12-09,6,724.72,4348.32,Grocery
C10334,2024-07-18,2,618.81,1237.62,Home Care
C10179,2024-10-08,4,561.66,2246.64,Grocery
C10558,2024-11-25,2,313.0,626.0,Home Care
C10134,2024-11-30,7,737.75,5164.25,Beverages
C10021,2024-09-14,3,288.03,864.0899999999999,Home Care
C10450,2024-07-27,3,381.16,1143.48,Grocery
C10372,2024-09-15,3,299.32,897.96,Home Care
C10534,2024-10-23,3,359.05,1077.15,Beverages
C10274,2024-11-16,5,517.57,2587.8500000000004,Beverages
C10010,2024-11-14,2,514.18,1028.36,Beverages
C10012,2024-09-29,4,671.51,2686.04,Beverages
C10259,2024-12-16,4,339.93,1359.72,Home Care
C10149,2024-12-05,3,664.21,1992.63,Grocery
C10553,2024-11-24,2,441.54,883.08,Home Care
C10071,2024-11-05,3,458.62,1375.8600000000001,Grocery
C10528,2024-09-29,5,518.2,2591.0,Beverages
C10130,2024-10-03,5,465.08,2325.4,Snacks
C10071,2024-11-02,6,1220.05,7320.299999999999,Grocery
C10164,2024-09-29,1,356.93,356.93,Personal Care
C10086,2024-07-10,3,369.75,1109.25,Home Care
C10240,2024-07-13,5,353.76,1768.8,Home Care
C10198,2024-11-04,5,594.68,2973.3999999999996,Personal Care
C10317,2024-11-17,2,485.48,970.96,Beverages
C10322,2024-07-23,1,254.03,254.03,Grocery
C10000,2024-10-13,2,358.65,717.3,Personal Care
C10074,2024-11-14,3,389.86,1169.58,Home Care
C10097,2024-09-29,3,857.19,2571.57,Snacks
C10116,2024-10-19,6,708.71,4252.26,Grocery
C10056,2024-09-26,2,337.69,675.38,Beverages
C10188,2024-08-03,1,315.3,315.3,Snacks
C10329,2024-08-07,2,366.57,733.14,Grocery
C10185,2024-09-23,4,584.91,2339.64,Snacks
C10197,2024-08-03,2,408.58,817.16,Personal Care
C10281,2024-10-26,4,528.1,2112.4,Snacks
C10329,2024-08-15,3,307.98,923.94,Home Care
C10198,2024-07-07,3,351.24,1053.72,Beverages
C10133,2024-12-29,4,793.5,3174.0,Snacks
C10245,2024-12-08,3,364.29,1092.8700000000001,Grocery
C10014,2024-08-18,4,323.54,1294.16,Home Care
C10295,2024-10-24,4,396.36,1585.44,Snacks
C10564,2024-09-05,1,534.6,534.6,Home Care
C10238,2024-06-24,4,402.12,1608.48,Beverages
C10064,2024-07-27,1,365.58,365.58,Beverages
C10424,2024-12-09,3,849.8,2549.3999999999996,Home Care
C10076,2024-06-05,2,374.8,749.6,Home Care
C10116,2024-11-03,3,626.15,1878.4499999999998,Home Care
C10087,2024-12-12,4,1097.35,4389.4,Grocery
C10530,2024-12-13,6,815.22,4891.32,Grocery
C10588,2024-11-28,1,385.9,385.9,Beverages
C10341,2024-12-01,2,324.39,648.78,Beverages
C10370,2024-11-01,1,227.09,227.09,Snacks
C10387,2024-12-24,2,316.32,632.64,Snacks
C10366,2024-10-05,6,673.39,4040.34,Grocery
C10326,2024-12-16,7,893.72,6256.04,Grocery
C10592,2024-09-05,1,376.77,376.77,Personal Care
C10439,2024-10-11,3,640.2,1920.6000000000001,Snacks
C10053,2024-09-19,6,401.01,2406.06,Grocery
C10235,2024-05-12,1,366.97,366.97,Personal Care
C10584,2024-10-14,3,357.93,1073.79,Beverages
C10242,2024-09-05,2,350.95,701.9,Home Care
